Loretta Lynn,I'm Gonna Do Somebody Right,1978,,,,,,,,,,,,
Loretta Lynn,I'm Living In Two Worlds,2/13/67,,,,,,,,,,,,
Loretta Lynn,I'm Lonesome For Trouble Tonight,6/13/69,,,,,,,,,,,,
Loretta Lynn,In The Sweet By And By,1992,,,,,,,,,,,,
Loretta Lynn,It Won't Seem Like Christmas,9/13/05,,,,,,,,,,,,
Loretta Lynn,It'll Feel Good When It Quits Hurtin',9/13/94,,,,,,,,,,,,
Loretta Lynn,It's Such A Pretty World Today,10/16/67,,,,,,,,,,,,
Loretta Lynn,It's Time To Pay The Fiddler,2/3/75,,,,,,,,,,,,
Loretta Lynn,I've Got A Picture Of Us On My Mind,9/13/94,,,,,,,,,,,,
Loretta Lynn,I've Got Texas In My Heart,4/29/68,,,,,,,,,,,,
Loretta Lynn,I've Never Been This Far Before,9/3/74,,,,,,,,,,,,
Loretta Lynn,Johnny One Time,6/13/69,,,,,,,,,,,,
Loretta Lynn,Just A Little Talk With Jesus,2001,,,,,,,,,,,,
Loretta Lynn,Just Get Up And Close The Door,2/20/76,,,,,,,,,,,,
Loretta Lynn,Leaning On Your Love,2/20/76,,,,,,,,,,,,
Loretta Lynn,Legend In My Mind,2/26/73,,,,,,,,,,,,
Loretta Lynn,Love's Been Here And Gone,2012,,,,,,,,,,,,
Loretta Lynn,Mad Mrs. Leroy Brown,2/3/75,,,,,,,,,,,,
Loretta Lynn,Mama Why,1/16/01,,,,,,,,,,,,
Loretta Lynn,Man I Hardly Know,2012,,,,,,,,,,,,
Loretta Lynn,Man Of The House,1982,,,,,,,,,,,,
Loretta Lynn,Manhattan Kansas,10/2/72,,,,,,,,,,,,
Loretta Lynn,Minute You're Gone,12/16/63,,,,,,,,,,,,
Loretta Lynn,Mornin' After Baby Let Me Down,9/13/94,,,,,,,,,,,,
Loretta Lynn,My Angel Mother,9/28/18,,,,,,,,,,,,
Loretta Lynn,My Shoes Keep Walking Back To You,6/15/64,,,,,,,,,,,,
Loretta Lynn,No Place Else To Go,8/11/75,,,,,,,,,,,,
Loretta Lynn,Old Rooster,1978,,,,,,,,,,,,
Loretta Lynn,Once A Day,2/15/65,,,,,,,,,,,,
Loretta Lynn,One's On The Way,1992,,,,,,,,,,,,
Loretta Lynn,Only Time I Hurt,6/13/69,,,,,,,,,,,,
Loretta Lynn,Other Woman,12/16/63,,,,,,,,,,,,
Loretta Lynn,Out Of My Head And Back In My Bed,1997,,,,,,,,,,,,
Loretta Lynn,Place To Hide And Cry,10/16/67,,,,,,,,,,,,
Loretta Lynn,Put Your Hand In The Hand,5/3/71,,,,,,,,,,,,
Loretta Lynn,Rated X,2/26/73,,,,,,,,,,,,
Loretta Lynn,Red White And Blue,2/20/76,,,,,,,,,,,,
Loretta Lynn,Rhinestone Cowboy,2/20/76,,,,,,,,,,,,
Loretta Lynn,Somebody Somewhere,5/6/10,,,,,,,,,,,,
Loretta Lynn,Somebody's Back In Town,4/29/68,,,,,,,,,,,,
Loretta Lynn,Sometimes You Just Can't Win,2012,,,,,,,,,,,,
Lou Reed,Adventurer,2014,,,,,,,,,,,,
Lou Reed,Animal Language,10/7/16,,,,,,,,,,,,
Lou Reed,Average Guy,2015,,,,,,,,,,,,
Lou Reed,Big Sky,4/13/19,,,,,,,,,,,,
Lou Reed,Burning Embers,2014,,,,,,,,,,,,
Lou Reed,Busload Of Faith,1989,,,,,,,,,,,,
Lou Reed,Caroline Says I,4/14/92,,,,,,,,,,,,
Lou Reed,Caroline Says Ii,10/30/08,,,,,,,,,,,,
Lou Reed,Charley's Girl,1976-03,,,,,,,,,,,,
Lou Reed,Claim To Fame,2015,,,,,,,,,,,,
Lou Reed,Courtly Orangutans,10/30/15,,,,,,,,,,,,
Lou Reed,Dirty Blvd.,1999,,,,,,,,,,,,
Lou Reed,Growing Up In Public,2015,,,,,,,,,,,,
Lou Reed,Halloween Parade,1992,,,,,,,,,,,,
Lou Reed,Hang On To Your Emotions,1996,,,,,,,,,,,,
Lou Reed,High In The City,1989,,,,,,,,,,,,
Lou Reed,Hookywooky,2014,,,,,,,,,,,,
Lou Reed,Hop Frog,2014,,,,,,,,,,,,
Lou Reed,How Do You Think It Feels,1973,,,,,,,,,,,,
Lou Reed,I Believe In Love,1997,,,,,,,,,,,,
Lou Reed,I Can't Stand It,1996,,,,,,,,,,,,
Lou Reed,Ladies Pay,2015,,,,,,,,,,,,
Lou Reed,Lady Day,1986-06,,,,,,,,,,,,
Lou Reed,Love Makes You Feel,1996,,,,,,,,,,,,
Lou Reed,Make Up Mind,2016-11,,,,,,,,,,,,
Lou Reed,Mama's Got A Lover,2015,,,,,,,,,,,,
Lou Reed,Martial Law,1984,,,,,,,,,,,,
Lou Reed,Mistrial,2015,,,,,,,,,,,,
Lou Reed,Modern Dance,2001,,,,,,,,,,,,
Lou Reed,My Friend George,2015,,,,,,,,,,,,
Lou Reed,My Red Joystick,1984,,,,,,,,,,,,
Lou Reed,New Sensations,2015,,,,,,,,,,,,
Lou Reed,New York Telephone Conversation,,,,,,,,,,,,,
Lou Reed,Nobody's Business,10/7/16,,,,,,,,,,,,
Lou Reed,Nowhere At All,1995,,,,,,,,,,,,
Lou Reed,Nyc Man,2003,,,,,,,,,,,,
Lou Reed,Oh Jim,10/20/08,,,,,,,,,,,,
Lou Reed,Open House,1994,,,,,,,,,,,,
Lou Reed,Romeo Had Juliette,9/27/05,,,,,,,,,,,,
Lou Reed,Satellite Of Love,1975-03,,,,,,,,,,,,
Lou Reed,Smalltown,10/30/15,,,,,,,,,,,,
Lou Reed,Strawman,7/11/89,,,,,,,,,,,,
Lou Reed,Street Hassle,2015,,,,,,,,,,,,
Lou Reed,Street Hassle: Street Hassle,2015,,,,,,,,,,,,
Louis Armstrong,Autumn In New York,2004,,,,,,,,,,,,
Louis Armstrong,BE My Lifes Companion,10/5/10,,,,,,,,,,,,
Louis Armstrong,Between The Devil And The Deep Blue Sea,2008,,,,,,,,,,,,
Louis Armstrong,Bibbidi-Bobbidi-Boo,4/13/19,,,,,,,,,,,,
Louis Armstrong,Christmas Night In Harlem,2003,,,,,,,,,,,,
Louis Armstrong,Congratulations To Someone,1/8/07,,,,,,,,,,,,
Louis Armstrong,East Of The Sun (And West Of The Moon),1990,,,,,,,,,,,,
Louis Armstrong,Fine And Dandy,,,,,,,,,,,,,
Louis Armstrong,Go Down Moses,1993,,,,,,,,,,,,
Louis Armstrong,I Got Rhythm,1990,,,,,,,,,,,,
Louis Armstrong,Kiss Of Fire,,,,,,,,,,,,,
Louis Armstrong,Old Rockin' Chair,2007,,,,,,,,,,,,
Louis Armstrong,Rock My Soul,2014,,,,,,,,,,,,
Louis Armstrong,So Long Dearie,10/5/10,,,,,,,,,,,,
Louis Armstrong,We Have All The Time In The World,7/11/05,,,,,,,,,,,,
Louis Jordan,"Beware, Brother, Beware",3/7/11,,,,,,,,,,,,
Louis Jordan,Buzz Me,3/9/11,,,,,,,,,,,,
Louis Jordan,I Know What You're Puttin' Down,3/7/11,,,,,,,,,,,,
Louis Jordan,"Jack, You're Dead!",1996,,,,,,,,,,,,
Louis Jordan,Knock Me A Kiss,1986,,,,,,,,,,,,
Louis Jordan,Ration Blues,2010,,,,,,,,,,,,
Louis Jordan,Reconversion Blues,2008,,,,,,,,,,,,
Louis Jordan,Saturday Night Fish Fry,,,,,,,,,,,,,
Lucky Dube,Back To My Roots,9/14/15,,,,,,,,,,,,
Lucky Dube,Crying Games,1999,,,,,,,,,,,,
Lucky Dube,Group Areas Act,5/21/92,,,,,,,,,,,,
Lucky Dube,Is This Freedom,2001,,,,,,,,,,,,
Lucky Dube,Is This The Way,1997,,,,,,,,,,,,
Lucky Dube,It's Not Easy,5/21/92,,,,,,,,,,,,
Lucky Dube,I've Got You Babe,5/14/12,,,,,,,,,,,,
Lucky Dube,Jah Save Us,1988,,,,,,,,,,,,
Lucky Dube,My Game,10/21/08,,,,,,,,,,,,
Lucky Dube,"Peace, Perfect Peace",7/24/01,,,,,,,,,,,,
Lucky Dube,Put A Little Love,2001,,,,,,,,,,,,
Lucky Dube,Slave,1991,,,,,,,,,,,,
Lucky Dube,The Show Goes On,1999,,,,,,,,,,,,
Lucky Dube,You Got No Right,1995,,,,,,,,,,,,
Lucky Dube,You Stand Alone,1999,,,,,,,,,,,,
Luther Vandross,Ain't No Stoppin' Us Now,2002-04,,,,,,,,,,,,
Luther Vandross,All The Woman I Need,1994,,,,,,,,,,,,
Luther Vandross,Apologize,6/10/03,,,,,,,,,,,,
Luther Vandross,Are You Mad At Me?,2005-02,,,,,,,,,,,,
Luther Vandross,Are You There (With Another Guy),10/12/04,,,,,,,,,,,,
Luther Vandross,Are You Using Me,2000,,,,,,,,,,,,
Luther Vandross,At Christmas Time,1996,,,,,,,,,,,,
Luther Vandross,Because It's Really Love,1986,,,,,,,,,,,,
Luther Vandross,Bring Your Heart To Mine,6/19/01,,,,,,,,,,,,
Luther Vandross,Busy Body,1983,,,,,,,,,,,,
Luther Vandross,Buy Me A Rose,10/16/07,,,,,,,,,,,,
Luther Vandross,Can Heaven Wait,,,,,,,,,,,,,
Luther Vandross,Cant Be Doin That Now,1993,,,,,,,,,,,,
Luther Vandross,Don't Want To Be A Fool,1991,,,,,,,,,,,,
Luther Vandross,Emotional Love,7/28/10,,,,,,,,,,,,
Luther Vandross,Every Year Every Christmas,12/8/95,,,,,,,,,,,,
Luther Vandross,Hustle,1993,,,,,,,,,,,,
Luther Vandross,I Can't Wait No Longer (Let's Do This),2002-04,,,,,,,,,,,,
Luther Vandross,I Won't Let You Do That To Me,9/29/97,,,,,,,,,,,,
Luther Vandross,If I Was The One,6/5/01,,,,,,,,,,,,
Luther Vandross,I'm Gonna Start Today,4/23/91,,,,,,,,,,,,
Luther Vandross,I've Been Working,,,,,,,,,,,,,
Luther Vandross,Keeping My Faith In You,2005-02,,,,,,,,,,,,
Luther Vandross,Love Is On The Way (Real Love),7/28/10,,,,,,,,,,,,
Luther Vandross,Nights In Harlem,2005-02,,,,,,,,,,,,
Luther Vandross,Stop To Love,1986,,,,,,,,,,,,
Luther Vandross,Sugar And Spice (I Found Me A Girl),3/26/12,,,,,,,,,,,,
Luther Vandross,Take You Out,10/14/03,,,,,,,,,,,,
Luther Vandross,There's Only You,10/16/07,,,,,,,,,,,,
Luther Vandross,Think About You,6/10/03,,,,,,,,,,,,
Luther Vandross,Wait For Love,1985,,,,,,,,,,,,
Luther Vandross,You Stopped Loving Me,,,,,,,,,,,,,
Lynyrd Skynyrd,All I Have Is A Song,2008,,,,,,,,,,,,
Lynyrd Skynyrd,Best Things In Life,1994,,,,,,,,,,,,
Lynyrd Skynyrd,Can't Take That Away,1993,,,,,,,,,,,,
Lynyrd Skynyrd,Christmas Time Again,11/17/00,,,,,,,,,,,,
Lynyrd Skynyrd,Dead Man Walkin',5/20/03,,,,,,,,,,,,
Lynyrd Skynyrd,Don't Ask Me No Questions,6/21/05,,,,,,,,,,,,
Lynyrd Skynyrd,Edge Of Forever,8/10/99,,,,,,,,,,,,
Lynyrd Skynyrd,Fla,8/10/99,,,,,,,,,,,,
Lynyrd Skynyrd,Freebird,10/13/17,,,,,,,,,,,,
Lynyrd Skynyrd,Full Moon Night,8/10/99,,,,,,,,,,,,
Lynyrd Skynyrd,Good Lovin's Hard To Find,1993,,,,,,,,,,,,
Lynyrd Skynyrd,"Good Luck, Bad Luck",2008,,,,,,,,,,,,
Lynyrd Skynyrd,G.W.T.G.G.,8/10/99,,,,,,,,,,,,
Lynyrd Skynyrd,I Never Dreamed,7/8/08,,,,,,,,,,,,
Lynyrd Skynyrd,If I'm Wrong,11/21/00,,,,,,,,,,,,
Lynyrd Skynyrd,Mad Hatter,8/12/03,,,,,,,,,,,,
Lynyrd Skynyrd,Mean Streets,8/10/99,,,,,,,,,,,,
Lynyrd Skynyrd,Mississippi Kid,2013,,,,,,,,,,,,
Lynyrd Skynyrd,Pure And Simple,6/11/91,,,,,,,,,,,,
Lynyrd Skynyrd,"Red, White, And Blue",2/15/05,,,,,,,,,,,,
Lynyrd Skynyrd,Rough Around The Edges,8/10/99,,,,,,,,,,,,
Lynyrd Skynyrd,Santa Claus Wants Some Lovin',10/22/02,,,,,,,,,,,,
Lynyrd Skynyrd,Saturday Night Special,2008,,,,,,,,,,,,
Lynyrd Skynyrd,Skynyrd Family,2018,,,,,,,,,,,,
Lynyrd Skynyrd,Southern Women,6/11/91,,,,,,,,,,,,
Lynyrd Skynyrd,That's How I Like It,2/15/05,,,,,,,,,,,,
Lynyrd Skynyrd,The Last Rebel,1994,,,,,,,,,,,,
Lynyrd Skynyrd,The Seasons,,,,,,,,,,,,,
Lynyrd Skynyrd,Through It All,8/10/99,,,,,,,,,,,,
Lynyrd Skynyrd,Truck Drivin' Man,3/25/08,,,,,,,,,,,,
Lynyrd Skynyrd,Tuesday's Gone,1993,,,,,,,,,,,,
Lynyrd Skynyrd,Voodoo Lake,6/5/00,,,,,,,,,,,,
Lynyrd Skynyrd,When You Got Good Friends,1987,,,,,,,,,,,,
Lynyrd Skynyrd,Wino,11/17/98,,,,,,,,,,,,
Lynyrd Skynyrd,You Got That Right,2013,,,,,,,,,,,,
Madonna,Autotune Baby,3/6/15,,,,,,,,,,,,
Madonna,Devil Pray,12/17/14,,,,,,,,,,,,
Madonna,Erotic,1992,,,,,,,,,,,,
Madonna,Eva's Final Broadcast,1996,,,,,,,,,,,,
Madonna,Graffiti Heart,2015,,,,,,,,,,,,
Madonna,It's So Cool,2012,,,,,,,,,,,,
Madonna,Living For Love,2/9/15,,,,,,,,,,,,
Madonna,Love Spent,3/26/12,,,,,,,,,,,,
Manowar,An American Trilogy,2013,,,,,,,,,,,,
Manowar,Die With Honor,8/6/08,,,,,,,,,,,,
Manowar,Each Dawn I Die,3/29/19,,,,,,,,,,,,
Manowar,Hail And Kill,6/16/12,,,,,,,,,,,,
Manowar,Hail To England,12/16/93,,,,,,,,,,,,
Manowar,Hand Of Doom,2013,,,,,,,,,,,,
Manowar,Heart Of Steel,1999,,,,,,,,,,,,
Manowar,Metal Daze,1992,,,,,,,,,,,,
Manowar,Number 1,1996,,,,,,,,,,,,
Manowar,Shell Shock,1982,,,,,,,,,,,,
Manowar,Sleipnir,4/25/07,,,,,,,,,,,,
Manowar,The Demon's Whip,1992,,,,,,,,,,,,
Manowar,The Sons Of Odin,10/6/06,,,,,,,,,,,,
Manowar,Valhalla,2013,,,,,,,,,,,,
Manowar,Warriors Of The World,2013,,,,,,,,,,,,
Mariah Carey,Anytime You Need A Friend,1994,,,,,,,,,,,,
Mariah Carey,Auld Lang Syne (The New Year's Anthem),11/2/10,,,,,,,,,,,,
Mariah Carey,Charlie Brown Christmas,11/2/10,,,,,,,,,,,,
Mariah Carey,Christmas Time Is In The Air Again,11/2/10,,,,,,,,,,,,
Mariah Carey,Close My Eyes,2012,,,,,,,,,,,,
Mariah Carey,Crybaby,1999,,,,,,,,,,,,
Mariah Carey,Do You Know Where You're Going To?,1999,,,,,,,,,,,,
Mariah Carey,How Much,1999,,,,,,,,,,,,
Mariah Carey,I Stay In Love,1/13/09,,,,,,,,,,,,
Mariah Carey,If We,9/11/01,,,,,,,,,,,,
Mariah Carey,It's Like That,5/16/05,,,,,,,,,,,,
Mariah Carey,Loverboy,9/11/01,,,,,,,,,,,,
Mariah Carey,Standing O,2010-11,,,,,,,,,,,,
Mariah Carey,The Art Of Letting Go,5/23/14,,,,,,,,,,,,
Marianne Faithfull,A Waste Of Time,10/27/98,,,,,,,,,,,,
Marianne Faithfull,After The Ceasefire,4/11/00,,,,,,,,,,,,
Marianne Faithfull,As Tears Go By,12/25/08,,,,,,,,,,,,
Marianne Faithfull,Bells Of Freedom,2004,,,,,,,,,,,,
Marianne Faithfull,Blazing Away,1990,,,,,,,,,,,,
Marianne Faithfull,Bored By Dreams,1995,,,,,,,,,,,,
Marianne Faithfull,Boulevard Of Broken Dreams,1987,,,,,,,,,,,,
Marianne Faithfull,Can't You Hear My Heartbeat,2004,,,,,,,,,,,,
Marianne Faithfull,Chords Of Fame,2006,,,,,,,,,,,,
Marianne Faithfull,Come And Stay With Me,2002,,,,,,,,,,,,
Marianne Faithfull,Don't Make Promises,4/11/07,,,,,,,,,,,,
Marianne Faithfull,Down By The Salley Garden,4/11/07,,,,,,,,,,,,
Marianne Faithfull,Dreamin' My Dreams,1988,,,,,,,,,,,,
Marianne Faithfull,For Beauty's Sake,6/15/95,,,,,,,,,,,,
Marianne Faithfull,Hang It On Your Heart,1997,,,,,,,,,,,,
Marianne Faithfull,He'll Come Back To Me,1965,,,,,,,,,,,,
Marianne Faithfull,Hello Stranger,1987,,,,,,,,,,,,
Marianne Faithfull,I Ain't Goin' Down To The Well No More,8/22/95,,,,,,,,,,,,
Marianne Faithfull,I'd Like To Dial Your Number,10/26/18,,,,,,,,,,,,
Marianne Faithfull,I'll Keep It With Mine,1987,,,,,,,,,,,,
Marianne Faithfull,I'm Looking For Blue Eyes,2007,,,,,,,,,,,,
Marianne Faithfull,I'm The Sky,1966,,,,,,,,,,,,
Marianne Faithfull,In The Factory,1/25/05,,,,,,,,,,,,
Marianne Faithfull,Kissin' Time,2005,,,,,,,,,,,,
Marianne Faithfull,Marathon Kiss,9/30/16,,,,,,,,,,,,
Marianne Faithfull,Nobody's Fault,2002,,,,,,,,,,,,
Marianne Faithfull,"Rosie, Rosie",3/25/16,,,,,,,,,,,,
Marianne Faithfull,Sister Morphine,10/26/18,,,,,,,,,,,,
Marianne Faithfull,Something Better,10/26/18,,,,,,,,,,,,
Marianne Faithfull,Strange One,6/15/95,,,,,,,,,,,,
Marillion,"Bell In The Sea, The",1999,,,,,,,,,,,,
Marillion,Cover My Eyes,1994,,,,,,,,,,,,
Marillion,Drilling Holes,10/24/06,,,,,,,,,,,,
Marillion,Emerald Lies,4/5/04,,,,,,,,,,,,
Marillion,Estonia,1998-06,,,,,,,,,,,,
Marillion,Fugazi,1992,,,,,,,,,,,,
Marillion,Garden Party,6/27/14,,,,,,,,,,,,
Marillion,Genie,2005-10,,,,,,,,,,,,
Marillion,How Can It Hurt,1991,,,,,,,,,,,,
Marillion,I Will Walk On Water,10/21/02,,,,,,,,,,,,
Marillion,Incommunicado,1994,,,,,,,,,,,,
Marillion,Interior Lulu,2019,,,,,,,,,,,,
Marillion,Kayleigh,1990,,,,,,,,,,,,
Marillion,Lady Nina,1986-04,,,,,,,,,,,,
Marillion,Map Of The World,11/17/03,,,,,,,,,,,,
Marillion,Memory Of Water,2017,,,,,,,,,,,,
Marillion,Mirages (demo),1999,,,,,,,,,,,,
Marillion,No One Can,9/29/08,,,,,,,,,,,,
Marillion,Now She'll Never Know,2/19/01,,,,,,,,,,,,
Marillion,Punch And Judy,4/18/83,,,,,,,,,,,,
Marillion,Rich,2012,,,,,,,,,,,,
Marillion,Script For A Jester's Tear,1992,,,,,,,,,,,,
Marillion,Sunset Hill,1999,,,,,,,,,,,,
Marillion,The Great Escape,1/31/09,,,,,,,,,,,,
Marillion,The King Of Sunset Town,1992,,,,,,,,,,,,
Marillion,The Party,3/23/18,,,,,,,,,,,,
Marillion,Three Boats Down From The Candy,1992,,,,,,,,,,,,
Marillion,Torch Song,1992,,,,,,,,,,,,
Marillion,Voice In The Crowd,1999,,,,,,,,,,,,
Marilyn Manson,Arma-goddamn-motherfuckin-geddon,2009,,,,,,,,,,,,
Marilyn Manson,Coma White,1999,,,,,,,,,,,,
Marilyn Manson,Cupid Carries A Gun,1/20/15,,,,,,,,,,,,
Marilyn Manson,Disassociative,1999,,,,,,,,,,,,
Marilyn Manson,Into The Fire,5/26/09,,,,,,,,,,,,
Marilyn Manson,Redeemer,3/18/02,,,,,,,,,,,,
Marilyn Manson,Running To The Edge Of The World,5/26/09,,,,,,,,,,,,
Marilyn Manson,Same Strange Dogma,8/16/16,,,,,,,,,,,,
Marilyn Manson,Slave Only Dreams To Be King,1/20/15,,,,,,,,,,,,
Marilyn Manson,Strange Same Dogma,4/25/08,,,,,,,,,,,,
Marilyn Manson,The Flowers Of Evil,5/1/12,,,,,,,,,,,,
Marilyn Manson,We're From America,4/7/09,,,,,,,,,,,,
Maroon 5,Harder To Breathe,7/8/08,,,,,,,,,,,,
Maroon 5,It Was Always You,5/18/15,,,,,,,,,,,,
Maroon 5,Leaving California,5/18/15,,,,,,,,,,,,
Maroon 5,New Love,9/2/14,,,,,,,,,,,,
Maroon 5,One More Night,12/7/12,,,,,,,,,,,,
Maroon 5,Payphone (Clean Version),3/17/14,,,,,,,,,,,,
Maroon 5,Pure Imagination,10/5/04,,,,,,,,,,,,
Maroon 5,Shoot Love,9/3/14,,,,,,,,,,,,
Maroon 5,The Way I Was,2/20/08,,,,,,,,,,,,
Maroon 5,This Summer's Gonna Hurt,9/18/15,,,,,,,,,,,,
Maroon 5,Unkiss Me,5/18/15,,,,,,,,,,,,
Maroon 5,Wake Up Call,2007,,,,,,,,,,,,
Mary Black,All That Hammering,1993,,,,,,,,,,,,
Mary Black,Anachie Gordon,2010,,,,,,,,,,,,
Mary Black,Brand New Star,1991,,,,,,,,,,,,
Mary Black,Bright Blue Rose,2002,,,,,,,,,,,,
Mary Black,Columbus,2002,,,,,,,,,,,,
Mary Black,Fall At Your Feet,1999,,,,,,,,,,,,
Mary Black,Free As Stone,2002,,,,,,,,,,,,
Mary Black,Just Around The Corner,1991,,,,,,,,,,,,
Mary Black,Late Night Radio,3/18/97,,,,,,,,,,,,
Mary Black,Leaving The Land,1987,,,,,,,,,,,,
Mary Black,Marguerite And The Gambler,11/1/11,,,,,,,,,,,,
Mary Black,Might As Well Be A Slave,1991,,,,,,,,,,,,
Mary Black,Rose Of Allendale,1983,,,,,,,,,,,,
Mary Black,What Does It Matter,3/18/97,,,,,,,,,,,,
Mary Black,Wizard Of Oz,11/1/11,,,,,,,,,,,,
Mary Black,Wonder Child,1995,,,,,,,,,,,,
Matt Monro,Alfie,1967,,,,,,,,,,,,
Matt Monro,As Long As She Needs Me,2005,,,,,,,,,,,,
Matt Monro,For Mama,2005,,,,,,,,,,,,
Matt Monro,From Russia With Love,5/21/97,,,,,,,,,,,,
Matt Monro,If I Never Sing Another Song,2000,,,,,,,,,,,,
Matt Monro,Love Is A Many Splendoured Thing,1997,,,,,,,,,,,,
Matt Monro,On Days Like These,2008,,,,,,,,,,,,
Matt Monro,Wednesday's Child,7/10/12,,,,,,,,,,,,
Matt Monro,We're Gonna Change The World,6/5/00,,,,,,,,,,,,
Matt Redman,Anthem Of The Free,2009,,,,,,,,,,,,
Matt Redman,Call To Worship,2002,,,,,,,,,,,,
Matt Redman,Can I Ascend,1995,,,,,,,,,,,,
Matt Redman,Endless Hallelujah,7/12/11,,,,,,,,,,,,
Matt Redman,Gifted Response,3/1/06,,,,,,,,,,,,
Matt Redman,God Of Our Yesterdays,2008,,,,,,,,,,,,
Matt Redman,Hear The Music Of My Heart,1998,,,,,,,,,,,,
Matt Redman,Here I Am A Sinner Free,2000,,,,,,,,,,,,
Matt Redman,Let Everything That Has Breath,1/27/04,,,,,,,,,,,,
Matt Redman,My Soul Is Complete,2008,,,,,,,,,,,,
Matt Redman,Rejoice With Trembling,2002,,,,,,,,,,,,
Matt Redman,The Father's Song,2005,,,,,,,,,,,,
Matt Redman,Undignified,7/19/05,,,,,,,,,,,,
Matt Redman,We Are The Free,7/12/11,,,,,,,,,,,,
Matt Redman,We Could Change The World,7/12/11,,,,,,,,,,,,
Matt Redman,We Shall Not Be Shaken,11/9/09,,,,,,,,,,,,
Matt Redman,What I Have Vowed,1998,,,,,,,,,,,,
Matt Redman,Where Would We Be,7/12/11,,,,,,,,,,,,
Matt Redman,You Alone Can Rescue,1/26/10,,,,,,,,,,,,
Matt Redman,You Never Let Go,2007,,,,,,,,,,,,
Mazzy Star,All Your Sisters,,,,,,,,,,,,,
Mazzy Star,Common Burn,10/31/11,,,,,,,,,,,,
Mazzy Star,Five String Serenade,1993-06,,,,,,,,,,,,
Mazzy Star,Flowers In December,1996,,,,,,,,,,,,
Mazzy Star,Give You My Lovin,2012,,,,,,,,,,,,
Mazzy Star,Into Dust,6/30/08,,,,,,,,,,,,
Mazzy Star,I've Been Let Down,1996,,,,,,,,,,,,
Mazzy Star,Mary Of Silence,5/30/11,,,,,,,,,,,,
Mazzy Star,Rhymes Of An Hour,5/28/96,,,,,,,,,,,,
Mazzy Star,She Hangs Brightly,1990,,,,,,,,,,,,
Mazzy Star,She's My Baby,1993,,,,,,,,,,,,
Mazzy Star,Taste Of Blood,11/12/91,,,,,,,,,,,,
Mazzy Star,Tell Me Now,6/6/95,,,,,,,,,,,,
Mazzy Star,Umbilical,,,,,,,,,,,,,
Mazzy Star,Unreflected,1993,,,,,,,,,,,,
Meat Loaf,A Time For Heroes,1994,,,,,,,,,,,,
Meat Loaf,All Revved Up And No Place To Go,8/27/02,,,,,,,,,,,,
Meat Loaf,All Revved Up With No Place To Go,2006,,,,,,,,,,,,
Meat Loaf,Amnesty Is Granted,1996,,,,,,,,,,,,
Meat Loaf,Bad Attitude,1999,,,,,,,,,,,,
Meat Loaf,Blind Before I Stop,9/8/03,,,,,,,,,,,,
Meat Loaf,Couldn't Have Said It Better,2003,,,,,,,,,,,,
Meat Loaf,Don't Leave Your Mark On Me,1984,,,,,,,,,,,,
Meat Loaf,Everything Is Permitted,1981,,,,,,,,,,,,
Meat Loaf,For Crying Out Loud,11/26/96,,,,,,,,,,,,
Meat Loaf,Hot Patootie,2012,,,,,,,,,,,,
Meat Loaf,"I Love You, So I Told You A Lie",1995,,,,,,,,,,,,
Meat Loaf,I'd Lie For You,1996,,,,,,,,,,,,
Meat Loaf,If God Could Talk,2006,,,,,,,,,,,,
Meat Loaf,If It Ain't Broke Break It,2012,,,,,,,,,,,,
Meat Loaf,I'll Kill You If You Don't Come Back,4/14/03,,,,,,,,,,,,
Meat Loaf,Razor's Edge,1992,,,,,,,,,,,,
Meat Loaf,Rock And Roll Dreams Come Through,5/12/11,,,,,,,,,,,,
Meat Loaf,Rock N Roll Mercenaries,9/8/03,,,,,,,,,,,,
Meat Loaf,Sailor To A Siren,1993,,,,,,,,,,,,
Meat Loaf,Standing On The Outside,1994,,,,,,,,,,,,
Meat Loaf,What You See Is What You Get,1978,,,,,,,,,,,,
Meat Loaf,Where Angels Sing,11/14/95,,,,,,,,,,,,
Megadeth,502,10/29/08,,,,,,,,,,,,
Megadeth,Addicted To Chaos,2004,,,,,,,,,,,,
Megadeth,Almost Honest,3/18/98,,,,,,,,,,,,
Megadeth,Anarchy In The Uk,8/16/04,,,,,,,,,,,,
Megadeth,Architecture Of Aggression,4/30/07,,,,,,,,,,,,
Megadeth,Ashes In Your Mouth,1994,,,,,,,,,,,,
Megadeth,Black Curtains,2004,,,,,,,,,,,,
Megadeth,Blackmail The Universe,3/6/07,,,,,,,,,,,,
Megadeth,Blessed Are The Dead,5/15/07,,,,,,,,,,,,
Megadeth,Breakpoint,4/30/07,,,,,,,,,,,,
Megadeth,Captive Honour,1992,,,,,,,,,,,,
Megadeth,Crown Of Worms,10/24/94,,,,,,,,,,,,
Megadeth,Crush 'em,1999,,,,,,,,,,,,
Megadeth,Die Dead Enough,2007,,,,,,,,,,,,
Megadeth,I Thought I Knew It All,2004,,,,,,,,,,,,
Megadeth,I'll Get Even,2005-04,,,,,,,,,,,,
Megadeth,In My Darkest Hour,1993,,,,,,,,,,,,
Megadeth,Looking Down The Cross,1987,,,,,,,,,,,,
Megadeth,Never Dead,10/26/11,,,,,,,,,,,,
Megadeth,Never Walk Alone... A Call To Arms,2012,,,,,,,,,,,,
Megadeth,No More Mr. Nice Guy,,,,,,,,,,,,,
Megadeth,Poison Was The Cure,2008,,,,,,,,,,,,
